# forward	drive	fq_max	z_max	a1	a3	g1	g2	g3	f	a1_err	a3_err	g1_err	g2_err	g3_err	f_err	redchi	fname
0 7.200000e-03 5.535994e+03 2.081550e-07 1.209914e+09 -1.277989e+26 7.706862e-01 0.000000e+00 0.000000e+00 1.626255e-07 494.315533 28709902382059713606975488.000000 0.007381 0.000000 0.000000 9.587877e-28 Vacuum,G1R,baseT,0.0072,0.5
0 8.928000e-03 5.536007e+03 2.640077e-07 1.209912e+09 -1.335408e+26 7.431021e-01 0.000000e+00 0.000000e+00 1.979713e-07 555.000723 22602391631481125839306752.000000 0.009233 0.000000 0.000000 1.651143e-26 Vacuum,G1R,baseT,0.008928,0.5
0 1.107072e-02 5.535995e+03 3.172196e-07 1.209913e+09 -1.110297e+26 8.085423e-01 0.000000e+00 0.000000e+00 2.568591e-07 664.204370 13561076467484565434269696.000000 0.008260 0.000000 0.000000 2.329133e-27 Vacuum,G1R,baseT,0.01107072,0.5
0 1.372769e-02 5.535997e+03 4.032273e-07 1.209908e+09 -3.292217e+25 8.234304e-01 0.000000e+00 0.000000e+00 3.316563e-07 509.768746 8953290443813890725773312.000000 0.007931 0.000000 0.000000 6.916534e-26 Vacuum,G1R,baseT,0.0137276928,0.5
0 1.702234e-02 5.535987e+03 4.846449e-07 1.209909e+09 -4.549405e+25 8.137035e-01 0.000000e+00 0.000000e+00 3.959166e-07 771.209697 9012660229516410562281472.000000 0.011589 0.000000 0.000000 2.519134e-25 Vacuum,G1R,baseT,0.017022339072,0.5
0 2.110770e-02 5.535996e+03 6.063171e-07 1.209908e+09 -3.518633e+25 8.045982e-01 0.000000e+00 0.000000e+00 4.923336e-07 527.629047 4095058545363037066362880.000000 0.008400 0.000000 0.000000 4.143126e-25 Vacuum,G1R,baseT,0.02110770044928,0.5
0 2.617355e-02 5.535976e+03 7.646859e-07 1.209906e+09 -2.556305e+25 7.569139e-01 0.000000e+00 0.000000e+00 5.811154e-07 403.324556 2060030655188628167196672.000000 0.006514 0.000000 0.000000 6.638259e-25 Vacuum,G1R,baseT,0.02617354855711,0.5
0 3.245520e-02 5.535974e+03 9.530850e-07 1.209904e+09 -2.001938e+25 7.601491e-01 0.000000e+00 0.000000e+00 7.227164e-07 552.569423 1813171586584480871088128.000000 0.008780 0.000000 0.000000 2.637099e-24 Vacuum,G1R,baseT,0.03245520021081,0.5
0 4.024445e-02 5.535963e+03 1.182522e-06 1.209904e+09 -1.721661e+25 7.418369e-01 0.000000e+00 0.000000e+00 8.813678e-07 322.358749 651914330644032295796736.000000 0.005000 0.000000 0.000000 1.651665e-24 Vacuum,G1R,baseT,0.04024444826141,0.5
0 4.990312e-02 5.535961e+03 1.432788e-06 1.209906e+09 -1.261765e+25 7.538098e-01 0.000000e+00 0.000000e+00 1.092584e-06 323.460772 442640752991856370909184.000000 0.005096 0.000000 0.000000 4.491780e-24 Vacuum,G1R,baseT,0.04990311584415,0.5
0 1.000000e-01 5.535906e+03 2.129089e-06 1.209898e+09 -9.225316e+24 1.041057e+00 0.000000e+00 0.000000e+00 2.207119e-06 918.017360 406070739980937712369664.000000 0.013950 0.000000 0.000000 3.338112e-23 Vacuum,G1R,baseT,0.1,0.5
